data_id;data_productid;data_index;title_attribute;name;ref;image_url;unit_title;unit_value;unit_label;tags;volume_raw;volume_liters
Ly5PEk3QYxqGxNC8u;Ly5PEk3QYxqGxNC8u;80;Adelholzener BIO Kirsche PET       (12x0,5l);Adelholzener BIO Kirsche PET       (12x0,5l);8472;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_250522-0828_cvQumxqoBSbETT2od-small.jpeg;Ki;ki;Ki;;0,5l;0.5
9f6KkAmQF64ZuAnfJ;9f6KkAmQF64ZuAnfJ;81;Adelholzener Bleib in Form Zitrone Individual Glas 12x0,75l;Adelholzener Bleib in Form Zitrone Individual Glas 12x0,75l;8565;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221029-0739_grzTKSCyh5pRzhh78-small.png;Kiste;kiste-;Kiste;;0,75l;0.75
NF3TWPqX2rAtKSbcF;NF3TWPqX2rAtKSbcF;82;Adelholzener Classic Individual (0.5l);Adelholzener Classic Individual (0.5l);9256;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1340_aHRKzYvraf7FchavH-small.jpg;Ki (12 Fl);ki;Ki (12 Fl);;0.5l;0.5
a5bgGdJ4Kex5uRgj6;a5bgGdJ4Kex5uRgj6;83;Adelholzener Classic Individual (0.75l);Adelholzener Classic Individual (0.75l);9106;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1340_cDrstkhen56sMiSG5-small.jpg;Ki (12 Fl);ki;Ki (12 Fl);;0.75l;0.75
3ANRkgcuvGujsJKgB;3ANRkgcuvGujsJKgB;84;Adelholzener Classic PET (0.5l);Adelholzener Classic PET (0.5l);9063;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1342_SKGpw72rDoBvr77PZ-small.jpg;Ki (12 Fl);ki;Ki (12 Fl);;0.5l;0.5
7rD4TxqDRpxBKtZsj;7rD4TxqDRpxBKtZsj;85;Adelholzener Classic PET (1l);Adelholzener Classic PET (1l);9179;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1344_LgNWoZ8Nd8Ewerj8D-small.jpg;Ki (12 Fl);ki;Ki (12 Fl);;1l;1
RXkQP9ub7EjzGqWrK;RXkQP9ub7EjzGqWrK;86;Adelholzener Cola-Mix PET (0.5l);Adelholzener Cola-Mix PET (0.5l);8369;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1345_Krt7dTCDAh7TWfw8f-small.jpg;Ki (12 Fl);ki;Ki (12 Fl);;0.5l;0.5
DJZTcytpbn7ggHdJ6;DJZTcytpbn7ggHdJ6;87;Adelholzener Eistee Pfirsich PET (0.5l);Adelholzener Eistee Pfirsich PET (0.5l);8291;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1346_Aa8uLTjfdGX5KkSEv-small.jpg;Ki (12 Fl);ki;Ki (12 Fl);;0.5l;0.5
E7woHEGunb9g4PbSz;E7woHEGunb9g4PbSz;88;Adelholzener Eistee Zitrone PET (0.5l);Adelholzener Eistee Zitrone PET (0.5l);8371;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1346_5NdKyCL5MT9KNec5d-small.jpg;Ki (12 Fl);ki;Ki (12 Fl);;0.5l;0.5
NLc5pkoJfHXAdhLQf;NLc5pkoJfHXAdhLQf;89;Adelholzener Gasto Johannisbeerschorle (20x0,5l);Adelholzener Gasto Johannisbeerschorle (20x0,5l);8734;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_250522-0821_DM48viLcy36biw7QG-small.jpeg;Ki (20 fl);ki;Ki (20 fl);Vorbesteller | Vorbesteller;0,5l;0.5
RcnsqQrHpDMAn3jbR;RcnsqQrHpDMAn3jbR;90;Adelholzener Gastro Apfelschorle (0.25l);Adelholzener Gastro Apfelschorle (0.25l);8310;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1348_PG5tPmAnpTCqGNyda-small.jpg;Ki (20 Fl);ki;Ki (20 Fl);;0.25l;0.25
TomvCoATYidmNggj6;TomvCoATYidmNggj6;91;Adelholzener Gastro Apfelschorle (20x0,5l;Adelholzener Gastro Apfelschorle (20x0,5l;8732;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_250522-0821_2fESMWnk5tzFzv497-small.jpeg;Ki (20 Fl);ki;Ki (20 Fl);Vorbesteller | Vorbesteller;0,5l;0.5
d6NrQsHfpoi6rBmP9;d6NrQsHfpoi6rBmP9;92;Adelholzener Gastro Classic (0.25l);Adelholzener Gastro Classic (0.25l);9057;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1349_REmB5nQPf4CguReTX-small.jpg;Ki (20 Fl);ki;Ki (20 Fl);;0.25l;0.25
3jrFHhJHKqzbsezFX;3jrFHhJHKqzbsezFX;93;Adelholzener Gastro Classic (0.5l);Adelholzener Gastro Classic (0.5l);9058;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1350_4iWKGTkQCim8hHKt5-small.jpg;Ki (20 Fl);ki;Ki (20 Fl);;0.5l;0.5
oz7MgcqCABs6hAPfp;oz7MgcqCABs6hAPfp;94;Adelholzener Gastro Classic (0.75l);Adelholzener Gastro Classic (0.75l);9059;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1351_wGx7byogYBuEeNBNq-small.jpg;Ki (12 Fl);ki;Ki (12 Fl);;0.75l;0.75
2MxqNPQb26wfguGxi;2MxqNPQb26wfguGxi;95;Adelholzener Gastro Naturell (0.25l);Adelholzener Gastro Naturell (0.25l);9060;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220824-0513_EdPRBzS2rRJ9qopMe-small.jpg;Ki (20 Fl);ki;Ki (20 Fl);;0.25l;0.25
goeHYJiX6sjr2bsjm;goeHYJiX6sjr2bsjm;96;Adelholzener Gastro Naturell (0.5l);Adelholzener Gastro Naturell (0.5l);9061;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220824-0521_8KbsTDG8iiXqWXL6h-small.jpg;Ki (20 Fl);ki;Ki (20 Fl);;0.5l;0.5
8XcCjnnAAnRveA9Sp;8XcCjnnAAnRveA9Sp;97;Adelholzener Gastro Naturell (0.75l);Adelholzener Gastro Naturell (0.75l);9062;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220824-0512_7a9EHJGit87eQYjiX-small.jpg;Ki (12 Fl);ki;Ki (12 Fl);;0.75l;0.75
oBmsXce3EJphWZAAg;oBmsXce3EJphWZAAg;98;Adelholzener Gastro Rhababer BIO (20x0,5l);Adelholzener Gastro Rhababer BIO (20x0,5l);8665;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240402-0959_hE2jY6W9dvhCHbpHK-small.jpeg;Kiste;kiste;Kiste;;0,5l;0.5
6njf5FWmk4gYyaJY2;6njf5FWmk4gYyaJY2;99;Adelholzener Heilwasser Glas (0.75l);Adelholzener Heilwasser Glas (0.75l);9180;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1356_4F83oM82nAdaujEFC-small.jpg;Ki (12 Fl);ki;Ki (12 Fl);;0.75l;0.75
JheCjJa5yyraggsvw;JheCjJa5yyraggsvw;100;Adelholzener Kirsche wenig Kalorien (0.5l);Adelholzener Kirsche wenig Kalorien (0.5l);8515;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1400_JmSj6pSf8xi6vEess-small.jpg;Ki (12 Fl);ki;Ki (12 Fl);;0.5l;0.5
FjETmqjkHhMFbQYQ7;FjETmqjkHhMFbQYQ7;101;Adelholzener Limette PET (0.5l);Adelholzener Limette PET (0.5l);8201;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1401_HuZ36pyf94h7LFPSc-small.jpg;Ki (12 Fl);ki;Ki (12 Fl);;0.5l;0.5
8dsYmhWs992ZJpuqX;8dsYmhWs992ZJpuqX;102;Adelholzener Mandarine PET (0.5l);Adelholzener Mandarine PET (0.5l);8257;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1402_TTTj5sdbEH83N3z4Y-small.jpg;Ki (12 Fl);ki;Ki (12 Fl);;0.5l;0.5
7bgZ8Zs96o69ufbTb;7bgZ8Zs96o69ufbTb;103;Adelholzener Mango PET (0.5l);Adelholzener Mango PET (0.5l);8256;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1403_MyGafp4rJ3uPxQk3E-small.jpg;Ki (12 Fl);ki;Ki (12 Fl);;0.5l;0.5
JQ8WhRzjkZRLEx4Gf;JQ8WhRzjkZRLEx4Gf;104;Adelholzener Naturell Individual (0.33l);Adelholzener Naturell Individual (0.33l);9285;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221227-1054_g94ufmfuRJ4WGaNLy-small.jpg;Ki (12 Fl);ki;Ki (12 Fl);;0.33l;0.33
cWxvWFLbQqHbqbvEu;cWxvWFLbQqHbqbvEu;105;Adelholzener Naturell Individual (0.5l);Adelholzener Naturell Individual (0.5l);9257;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1404_qPz67pk5EZ8fi8GK4-small.jpg;Ki (12 Fl);ki;Ki (12 Fl);;0.5l;0.5
McKEFhb3DwG2bg5r4;McKEFhb3DwG2bg5r4;106;Adelholzener Naturell Individual (0.75l);Adelholzener Naturell Individual (0.75l);9104;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1407_kGQghTsMkdTCwWp2d-small.jpg;Ki (12 Fl);ki;Ki (12 Fl);;0.75l;0.75
MwEh5RNMcTiGGYQNQ;MwEh5RNMcTiGGYQNQ;107;Adelholzener Naturell PET (0.5l);Adelholzener Naturell PET (0.5l);9064;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1408_qQnda4RGsPiSHnbrm-small.jpg;Ki (12 Fl);ki;Ki (12 Fl);;0.5l;0.5
RNLCfvH23N9NCiJD5;RNLCfvH23N9NCiJD5;108;Adelholzener Naturell PET (1l);Adelholzener Naturell PET (1l);9177;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1409_EFjzvpMQWEySRTGbS-small.jpg;Ki (12 Fl);ki;Ki (12 Fl);;1l;1
GBQvX2z6K8eR23H89;GBQvX2z6K8eR23H89;109;Adelholzener Orange PET (0.5l);Adelholzener Orange PET (0.5l);8370;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1413_cP5AEpxDsy6kSNFgm-small.jpg;Ki (12 Fl);ki;Ki (12 Fl);;0.5l;0.5
mmyjPhviqrif5Ynxk;mmyjPhviqrif5Ynxk;110;Adelholzener Orange-Mango (0.5l);Adelholzener Orange-Mango (0.5l);8452;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1415_jYft8FiR5FCqHKZXJ-small.jpg;Ki (12 Fl);ki;Ki (12 Fl);;0.5l;0.5
z2nbBTSrY8gQuoco8;z2nbBTSrY8gQuoco8;111;Adelholzener Pink Grapefruit Sport PET (0,5l);Adelholzener Pink Grapefruit Sport PET (0,5l);8715;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_250522-0819_TSkcL5ZpMEGucsqxM-small.jpeg;Ki;ki;Ki;;0,5l;0.5
gWFr49DSao3585EBX;gWFr49DSao3585EBX;112;Adelholzener Sanft Individual (0.5l);Adelholzener Sanft Individual (0.5l);9255;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220824-0520_4nHNXxu7BN4qEPTp4-small.jpg;Ki (12 Fl);ki;Ki (12 Fl);;0.5l;0.5
stfvG725Qnytuvibq;stfvG725Qnytuvibq;113;Adelholzener Sanft Individual (0.75l);Adelholzener Sanft Individual (0.75l);9105;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220824-0522_snYazRM9Bm6xitLZ8-small.jpg;Ki (12 Fl);ki;Ki (12 Fl);;0.75l;0.75
i9hdeCn43XddhMM5s;i9hdeCn43XddhMM5s;114;Adelholzener Sanft Individual 0,33l;Adelholzener Sanft Individual 0,33l;9295;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230129-0710_SjQNo23cyqv47vSXH-small.jpg;Kiste;kiste-;Kiste;;0,33l;0.33
35BzSp4Kp79HH5RGB;35BzSp4Kp79HH5RGB;115;Adelholzener Sanft PET (0.5l);Adelholzener Sanft PET (0.5l);9210;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220824-0523_ZDxt4oXmSdJai5DN9-small.jpg;Ki (12 Fl);ki;Ki (12 Fl);;0.5l;0.5
kiyd2d8mscatsLEbR;kiyd2d8mscatsLEbR;116;Adelholzener Sanft PET (1l);Adelholzener Sanft PET (1l);9178;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220609-0607_Ld7gDTtfQkPfXL4a8-small.jpg;Ki (12 Fl);ki;Ki (12 Fl);;1l;1
oTpSLYER4Y7nt9rr7;oTpSLYER4Y7nt9rr7;117;Adelholzener Waldbeere Pfirsich PET (0.5l);Adelholzener Waldbeere Pfirsich PET (0.5l);8292;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220824-0524_7GquJZAtFvLFqcyNs-small.jpg;Ki (12 Fl);ki;Ki (12 Fl);;0.5l;0.5
pE73wr9QuP7oXzwat;pE73wr9QuP7oXzwat;118;Adelholzener Zitronen Limo  (0.5l);Adelholzener Zitronen Limo  (0.5l);8440;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_250522-0814_ZXXeuXi6xLLDd9LYj-small.jpeg;Ki (12 Fl);ki;Ki (12 Fl);;0.5l;0.5
NCNtgRqWvtHDPmceL;NCNtgRqWvtHDPmceL;119;Adelholzener heimische Apfel- (0.5l);Adelholzener heimische Apfel- (0.5l);8454;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220609-0613_6n4jgnYdAq2pYggY4-small.jpg;Ki (12 Fl);ki;Ki (12 Fl);;0.5l;0.5
aR9M2rTE539bN4r3Y;aR9M2rTE539bN4r3Y;120;Adelholzener heimische Johannis- (0.5l);Adelholzener heimische Johannis- (0.5l);8453;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220609-0616_hxiksdwfcbenf33e3-small.jpg;Ki (12 Fl);ki;Ki (12 Fl);;0.5l;0.5
RBuwkGsRPW6pzYxtG;RBuwkGsRPW6pzYxtG;121;Adelholzener heimische Rhabarberschorle Individual Glas           (12x0,5l);Adelholzener heimische Rhabarberschorle Individual Glas           (12x0,5l);8551;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_250522-0813_qTGmyJnxbBFRSiDSp-small.jpeg;Ki (12 FL);ki;Ki (12 FL);;0,5l;0.5
v9fWjny7cQNhfztrg;v9fWjny7cQNhfztrg;122;Adelholzener iso Kirsch PET (0.5l);Adelholzener iso Kirsch PET (0.5l);8293;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220609-0622_6EgSDwH9Y3YM352kc-small.jpg;Ki (12 Fl);ki;Ki (12 Fl);Aktion | Aktion;0.5l;0.5
HNRHypwJ9df2iwxTz;HNRHypwJ9df2iwxTz;123;Adelholzener iso Lemon PET (0.5l);Adelholzener iso Lemon PET (0.5l);8294;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220609-0621_rYNkhurs3ggmAk6HL-small.jpg;Ki (12 Fl);ki;Ki (12 Fl);;0.5l;0.5
NcNTQHyDWjN9gKQBK;NcNTQHyDWjN9gKQBK;124;Afri Cola 10mg (0.2l);Afri Cola 10mg (0.2l);8067;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220603-0855_xgX6z9sGRBPEmDbPK-small.jpg;Ki (24 Fl);ki;Ki (24 Fl);;0.2l;0.2
TBriYs88EYpoRJALi;TBriYs88EYpoRJALi;125;Afri Cola 10mg (0.33l);Afri Cola 10mg (0.33l);8068;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220603-0856_GJpMZDAqgf37yaSQD-small.jpg;Ki (24 Fl);ki;Ki (24 Fl);;0.33l;0.33
ptvibfopQMM7CRpHK;ptvibfopQMM7CRpHK;126;Afri Cola 10mg (1l);Afri Cola 10mg (1l);8069;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220603-0855_PudorHm5JmqKh4X5e-small.jpg;Ki (12 Fl);ki;Ki (12 Fl);;1l;1
rL5m5QmG3AD4TrwQz;rL5m5QmG3AD4TrwQz;127;Afri Cola 10mg POM (20l);Afri Cola 10mg POM (20l);8281;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221216-0548_C8oqTM2NTxM3u7q9Y-small.jpeg;Krt;krt;Krt;;20l;20
pXA5vN4wAxrffjoj3;pXA5vN4wAxrffjoj3;128;Afri Cola 10mg Premix (20l);Afri Cola 10mg Premix (20l);8070;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231117-1521_PugApBghAYXyChYdu-small.jpeg;Krt;krt;Krt;;20l;20
2QxFXFK2i5g9zQkbR;2QxFXFK2i5g9zQkbR;129;Afri Cola 25mg (0.2l);Afri Cola 25mg (0.2l);8071;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220603-0856_9nWXf64wRQ9sHwfX2-small.jpg;Ki (24 Fl);ki;Ki (24 Fl);;0.2l;0.2
BSLb9bwx4SRX4caEB;BSLb9bwx4SRX4caEB;130;Afri Cola 25mg (0.33l);Afri Cola 25mg (0.33l);8072;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220603-0856_WE86jRvXsmp8ZXrLQ-small.jpg;Ki (24 Fl);ki;Ki (24 Fl);;0.33l;0.33
NopzPs9Zp3obyBLD4;NopzPs9Zp3obyBLD4;131;Afri Cola Zuckerfrei (0.2l);Afri Cola Zuckerfrei (0.2l);8073;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220603-0906_o7vzs6fMmxbfa8GEw-small.jpg;Ki (24 Fl);ki;Ki (24 Fl);;0.2l;0.2
GEeGM8KtTDqpDHLsa;GEeGM8KtTDqpDHLsa;132;Afri Cola Zuckerfrei (0.33l);Afri Cola Zuckerfrei (0.33l);8074;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220603-0904_PyB77wo5Wou3P2uiZ-small.jpg;Ki (24 Fl);ki;Ki (24 Fl);;0.33l;0.33
cnfC7QsGH3sHh7Rao;cnfC7QsGH3sHh7Rao;133;Afri Cola Zuckerfrei (1l);Afri Cola Zuckerfrei (1l);8075;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220603-0905_NnDnuJZCDGuX63PYX-small.png;Ki (12 Fl);ki;Ki (12 Fl);;1l;1
8mAEDu6esaX5humAA;8mAEDu6esaX5humAA;134;Afri Cola Zuckerfrei POM (20l);Afri Cola Zuckerfrei POM (20l);8282;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231117-1522_Bxg7jbx4bDQE6NzeN-small.jpeg;Krt;krt;Krt;;20l;20
4zLCbvCxxJugwKpyS;4zLCbvCxxJugwKpyS;135;Afri Cola Zuckerfrei Premix (20l);Afri Cola Zuckerfrei Premix (20l);8076;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231117-1522_6v6efcWsjXguezXpY-small.jpeg;Krt;krt;Krt;;20l;20
rMZFHeR5Di6Stq4Jx;rMZFHeR5Di6Stq4Jx;136;Aichberg Cuvee Weiß - Kornell          (0,75l);Aichberg Cuvee Weiß - Kornell          (0,75l);46068;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240627-0710_2csChkgt6Mvaupq54-small.jpeg;Fl;fl;Fl;;0,75l;0.75
EZKgGy8JB7toyMAn6;EZKgGy8JB7toyMAn6;137;Akashi Blended Whisky (0.5l);Akashi Blended Whisky (0.5l);26060;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220609-0633_hQWjXLWZy7PxjLrHc-small.jpg;Fl;fl;Fl;;0.5l;0.5
GC8v3zCpRBSuk9yB3;GC8v3zCpRBSuk9yB3;138;Aktien Landbier Dunkel (0.5l);Aktien Landbier Dunkel (0.5l);3245;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220623-0613_YmRhz3uQ2G4EjzQF6-small.png;Ki (20 Fl);ki;Ki (20 Fl);;0.5l;0.5
Sc6TTHNcCTf8qsdcG;Sc6TTHNcCTf8qsdcG;139;Aktien Original (0.5l);Aktien Original (0.5l);3246;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220609-0643_LSPGyrFRPvJucAhBn-small.jpg;Ki (20 Fl);ki;Ki (20 Fl);;0.5l;0.5
WKGjq4fASX72bcNfH;WKGjq4fASX72bcNfH;140;Aktien Original Pils (30l);Aktien Original Pils (30l);3252;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231122-0852_PM2JRZNhnWKft3Lua-small.jpeg;Fass;fass;Fass;;30l;30
3aK9Qg6hHcPZ9nq4c;3aK9Qg6hHcPZ9nq4c;141;Aktien Zwick'l (0.5l);Aktien Zwick'l (0.5l);3016;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1435_WGxdy7n7fqoZZ564A-small.jpg;Ki (20 Fl);ki;Ki (20 Fl);;0.5l;0.5
Lv4G2kKRjwBrxqg7N;Lv4G2kKRjwBrxqg7N;142;Alasiaquelle Medium (0.7l);Alasiaquelle Medium (0.7l);9117;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220609-0646_46YevEP9WjpcvfGdX-small.jpg;Ki (12 Fl);ki;Ki (12 Fl);;0.7l;0.7
kSGf79Qq8d9GGWmzi;kSGf79Qq8d9GGWmzi;143;Alasiaquelle Medium PET (1l);Alasiaquelle Medium PET (1l);9116;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220609-0648_Aw9wrXTnSgLLKhrwT-small.jpg;Ki (12 Fl);ki;Ki (12 Fl);;1l;1
q9DpiyZQyhnN2NfLe;q9DpiyZQyhnN2NfLe;144;Alasiaquelle Pur -Naturell- PET (1l);Alasiaquelle Pur -Naturell- PET (1l);9118;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221029-0758_srmJseoBXNXhfhY2k-small.jpg;Ki (12 Fl);ki;Ki (12 Fl);;1l;1
qNaPxRBkGcnSaZusm;qNaPxRBkGcnSaZusm;145;Alasiaquelle Spritzig (0.7l);Alasiaquelle Spritzig (0.7l);9115;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221029-0759_KyuvwhAvxTPeKrbJb-small.png;Ki (12 Fl);ki;Ki (12 Fl);;0.7l;0.7
kQ5dLnjmaBm97bb35;kQ5dLnjmaBm97bb35;146;Alasiaquelle Spritzig PET (1l);Alasiaquelle Spritzig PET (1l);9114;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221029-0800_RGp4JPDjC2uBu2Qpu-small.png;Ki (12 Fl);ki;Ki (12 Fl);;1l;1
ggMxhevd8555FHZx3;ggMxhevd8555FHZx3;147;Alde Gott - Spätburgunder (1l);Alde Gott - Spätburgunder (1l);35018;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220824-0526_vz37r3kjoicSSLMXH-small.png;Fl;fl;Fl;;1l;1
uhJ6zvXBYS2Ze3AjZ;uhJ6zvXBYS2Ze3AjZ;148;Alkkemist Gin (0.7l);Alkkemist Gin (0.7l);12136;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1436_sNi9jzsszjwi4quja-small.jpg;Fl;fl;Fl;;0.7l;0.7
239iAWoFvhwDLpyDf;239iAWoFvhwDLpyDf;149;Allegrini - Amarone della (0.75l);Allegrini - Amarone della (0.75l);64065;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220609-0659_NNkZsC6TbCzofvhS4-small.jpg;Fl;fl;Fl;;0.75l;0.75
vgB5ghLGGkToFFyTv;vgB5ghLGGkToFFyTv;150;Almdudler Kräuter  (6x1l);Almdudler Kräuter  (6x1l);8672;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240402-1001_JMdBmBvZdXBmKYqqb-small.jpeg;Pack;pack;Pack;Vorbesteller | Vorbesteller;1l;1
XXM27dMZZoCLkcsTN;XXM27dMZZoCLkcsTN;151;Almdudler Kräuter (0.35l);Almdudler Kräuter (0.35l);8123;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220609-0706_Fas3zLTxbktMzomrT-small.jpg;Ki (24 Fl);ki;Ki (24 Fl);;0.35l;0.35
ZdRLBAPYyobkzFvCk;ZdRLBAPYyobkzFvCk;152;Almdudler Zuckerfrei (0.33l);Almdudler Zuckerfrei (0.33l);8238;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221227-0617_6FdEFsBkFck3jiPKJ-small.jpg;Ki (24 Fl);ki;Ki (24 Fl);;0.33l;0.33
fvGBrLHjH9khfyqXv;fvGBrLHjH9khfyqXv;153;"Alois Lageder - ""Al Passo del Leone"" Bianco 0,75l";"Alois Lageder - ""Al Passo del Leone"" Bianco 0,75l";62060;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220822-0513_2scsXMchg73SLgpNx-small.png;Karton;karton;Karton;;0,75l;0.75
HYoqgP3ekyX9knWRy;HYoqgP3ekyX9knWRy;154;"Alois Lageder - Chardonnay ""Löwengang"" Dolomiti IGT 0,75l";"Alois Lageder - Chardonnay ""Löwengang"" Dolomiti IGT 0,75l";62059;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220822-0515_Qbg3pBXaa2oEdELyj-small.jpg;default;default;;;0,75l;0.75
pcnvw5bAiY9hHbyLs;pcnvw5bAiY9hHbyLs;155;Alois Lageder - Chardonnay (0,75l);Alois Lageder - Chardonnay (0,75l);62064;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230823-0845_siPvxuo3P52B28CDS-small.jpeg;Flasche;flasche-;Flasche;;0,75l;0.75
i2MKHA8AJuPxzJwtT;i2MKHA8AJuPxzJwtT;156;Alois Lageder - Lindenburg Lagerein Mittenberg    (0,75l);Alois Lageder - Lindenburg Lagerein Mittenberg    (0,75l);62073;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240402-1042_2rowBcmR5tBWjSvaZ-small.jpeg;Fl;fl;Fl;;0,75l;0.75
